global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
919.2309883118636	n/a	n/a	844985.6098728055	1243.2909042496697	n/a	1545772.2725899613	n/a	857.1201987149229	n/a	n/a	734655.035045109	912.7726725336902	853.9529234806769	n/a	n/a	n/a	n/a	-0.04457939	-0.0853514305	0.0100023402	0.0534035245	-0.0820473626	-0.0948454131	-0.0357705885	-0.0265310267	-0.0073253189	0.0862864143	-0.0148157884	0.0065167593	-0.032754907	0.0612741277	-0.0927939509	0.0015718447	0.1120745064	-0.2128562962	0.1010614798	-0.0947987454	0.1507898191	-0.0478379068	0.1169549375	-0.0075588744	-0.0944723716	0.0701701204	-0.17650652	0.1515241762	-0.0142130363	0.1168249423	-0.0760752079	0.0851062256	-0.0563277455	0.0078770051	-0.0444942101	0.0184136351	-0.0230675465	0.027123489	-0.0046836083	0.0332571154	-7.87094e-05	-0.0191204738	0.0455303914	-0.2213995148	0.0608395045	-0.0271085626	-0.1667458617	0.0417298982	-0.0222589629	0.0299772772	0.0308565347	-0.1288360357	0.0459996647	-0.0931578233	0.0726533244	-0.0971155385	0.1649391694	-0.0620762319	0.2147987281	-0.0160934622	0.0275845295	-0.0454016704	0.10622946	-0.4130798429	0.1160701233	-0.0061716015	0.0378189992	-0.0648763304	0.004393598	-0.0366502587	0.0033320219	-0.0556096975	-0.044245013	0.0918580597	-0.0616761973	-0.0224512048	0.054166327	0.0027398289	0.0487973859	-0.0014960925	0.0721819855	-0.12186259	0.1026748504	-0.0865833185	0.1602409751	-0.0250167937	0.2992127295	-0.1221564483	0.0355766745	0.1814206926	-0.0576877753	0.0686582158	-0.2587375934	0.0861797174	-0.1289816283	0.080389503	-0.0217172774	0.1168082908	0.0999969158	0.0999876632	0.099972243	0.099950656	0.0999229036	0.0998889875	0.0998489097	0.0998026728	-0.0177007351584705	n/a	0.0003133160251503	n/a	-0.051348164425903	n/a	0.0026366339899095	n/a	0.0674381014513869	n/a	0.0045478975273675	n/a	0.0002789999926249	n/a	n/a	7.784099588469428e-08	5.5520997355174024e-08	n/a	n/a	3.0825811473132402e-15	0.000397999982755	n/a	n/a	1.584039862729803e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.7490281077086	-2.4819602041550297	6.1601264550092765	840428.7805364282	1235.445681430782	-7.845222818887578	1526326.0317659697	61.547521077994354	853.781239798031	-3.3389589168918974	11.148646648691912	728942.405431063	909.6266697347412	849.5630656222303	1.364138	26.5082	0.0698504517024257	0.036003188082747	-0.0424194763	-0.0884886507	-0.0247261402	0.0384369848	-0.0522127045	-0.0390242746	-0.1624449508	-0.0688110845	-0.0042336957	0.1581901349	0.0181843771	-0.1238958671	0.0039255562	-0.0015223876	0.0254974455	-0.0565571832	0.0450516269	-0.1777318417	0.2035488917	-0.0209175972	0.0489959258	-0.0327930356	0.0672496772	-0.1380908378	-0.0641780336	-0.0956286462	-0.0175869762	-0.0507784006	0.0736119883	0.1255692132	-0.0355665971	0.0325402127	0.0757054031	0.0216202746	-0.0426696177	-0.0924012755	-0.0082498428	0.1143121323	-0.0694070055	-0.0072650866	0.0978054056	0.099809594	-0.0202715696	0.1760149321	0.0848368747	0.0906774957	-0.0611447442	-0.1166131503	-0.0546226528	0.0887731265	0.0291973949	-0.1679917338	0.0585920725	-0.1183850284	0.0518016585	0.0265160777	0.057052593	0.1502691628	0.1227712452	-0.0256016382	0.0397239895	-0.0430314211	-0.0227251911	-0.2206238	-0.0588257285	-0.1067964024	-0.0858303215	0.1168665949	0.0584438679	-0.0641263261	0.2234549999	-0.0266027516	-0.1705455891	-0.0765733498	-0.0593173557	-0.0346114294	0.0364886171	-0.0281520808	0.0548621342	-0.0422596528	0.1071674142	-0.1894840919	0.1003833336	-0.0497973572	0.0576184052	0.0206207507	0.158663827	-0.1214605803	-0.0616167791	0.1116387659	0.0608976738	0.1392941422	-0.1585114889	0.1027934163	-0.0616373045	-0.0124782711	0.0259377513	0.0383907141	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.0993068457	0.0990023658	0.0986429257	0.0982287251	0.0001075057356132	0.0178082408940837	1.1557483189735258e-08	0.0003171334437417	-0.0299330785756382	0.0214150858502648	0.0008959891930153	0.0004586059019742	0.083262622374491	0.0158245209231041	0.006932664284677	0.0002504154624457	0.000337000162927	5.8000170302100005e-05	3.3640197550726033e-09	1.1356910981282457e-07	1.0716609821770365e-07	5.1645100862529636e-08	2.6672164431008586e-15	1.1484572607206504e-14	0.0006360002480515	0.0002380002652964	5.664412628120437e-08	4.044963155215695e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.7273628100256	-2.021665297682944	4.087130575855466	836726.1482733842	1225.5604194110974	-9.88526201968466	1501998.3416271051	97.71840519782003	852.5371317663345	-1.2441080316965554	1.5478047945318771	726819.5610403684	905.7489144557102	831.8551142972648	1.303865	25.336966	0.0349925291447358	0.0197241598474099	-0.0591016334	-0.0987986083	-0.0578442168	0.0246999704	-0.0410094286	-0.0627894107	-0.119343221	-0.0855684553	0.0237650218	0.0834946538	0.0009395706	-0.1763176424	-0.1017726772	-0.0361774989	0.0947564419	-0.0888475726	0.0453739326	0.0196631195	-0.0008871749	-0.0208511416	-0.1200884134	0.0999579315	0.1397247542	-0.1162244674	0.0501425659	-0.0112075626	-0.008239053	0.1314003096	0.1257153001	0.0390783717	-0.1797115928	0.0268741087	-0.0096620831	0.0967869999	0.0119907211	-0.068582741	0.1787745863	0.069684321	0.0039135635	0.0253829141	-0.0418737084	0.0529813016	0.0220593311	0.0685275784	-0.1509982877	-0.0551415421	-0.0584380253	-0.0230389078	-0.0697106965	0.0622031567	0.0119331884	-0.1592129093	0.0215930848	-0.0643616771	0.0957875495	-0.0185302411	-0.0805824229	0.1273358479	-0.0484005157	0.0077637384	-0.0694416925	-0.0479503194	-0.1351380241	-0.1247055423	0.12791886	0.01029677	-0.1029190552	0.2828416071	-0.1365616199	0.1313584442	0.0202026174	-0.0540683547	0.0798057836	-0.0979303478	-0.0616833108	-0.0285709123	0.0460361371	0.0102540433	-0.0004545647	0.0100335231	0.0759309801	-0.224794045	0.0880793878	0.0431224217	-0.0048858935	0.1065280773	0.1213643042	-0.0495264078	-0.0417317151	0.0917198006	0.061294429	0.0839149592	-0.0241667702	0.0777928512	0.0371206411	-0.0063574264	-0.0442358505	0.030945596	0.0999229036	0.0996917334	0.0993068457	0.0987688341	0.098078528	0.097236992	0.0962455236	0.0951056516	5.187527824546123e-05	-5.563045736773877e-05	2.691044493044023e-09	3.0947477869438007e-09	-0.0138837318464339	0.0160493467292043	0.0001927580099836	0.0002575815304342	0.0881975522307954	0.0049349298563043	0.0077788082195038	2.4353532686644495e-05	0.0005550002010848	0.0002180000381577	4.7524016636802256e-08	3.080252232041684e-07	1.595626331063471e-07	5.239653488864347e-08	2.7453968683368317e-15	2.5460233883830742e-14	0.000575000240707	-6.100000734449997e-05	3.72100089602905e-09	3.30625276813108e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.318140092566	1.59077728254033	2.5305723626463967	839638.9338626993	1212.9183540920476	-12.642065319049834	1471170.9336933617	159.82181553112258	853.019686752739	0.482554986404466	0.2328593149038144	727642.5859877409	903.659295929006	826.425066484624	1.252311	24.335154	0.0599482138869972	0.0348032603331666	-0.0546280065	-0.0877298035	-0.0609234839	-0.0109067259	0.0799929306	-0.011296426	-0.1138085841	-0.0822750605	0.0508008932	0.0470068354	0.0509061418	-0.182512562	0.0741772252	-0.0589504726	0.1270211662	0.0455905527	-0.0531385615	0.0819197589	-0.0090298301	0.065963051	-0.0928536104	0.1138039817	-0.0439669287	-0.0769612243	0.0893174453	-0.0101487621	0.1301822123	-0.0610265736	-0.0033445533	-0.1859719398	0.1020493263	0.0079736338	-0.1311886534	0.0732541447	-0.0263113477	0.0939331504	-0.0247861221	-0.0461558672	0.0731386712	0.0404966853	0.0438326745	-0.1597546937	0.0494160092	-0.1478701852	0.1517989442	-0.0202792446	-0.0348687196	0.0575269378	-0.0657074221	0.0517734839	-0.0271504845	-0.1487051372	0.0529313585	-0.0104469113	-0.0324943305	0.0330904289	-0.1543460082	0.1823172081	-0.137174998	-0.0921387468	0.0619140819	0.0106650404	-0.0244307391	0.0362457037	0.0588391413	-0.0814610061	0.1003938762	-0.0920566502	-0.010092536	0.0431549727	0.0100901457	-0.0469639908	0.0555978005	-0.0397328467	-0.0567991545	-0.0441225243	0.029857817	0.0020474875	-0.0270131933	-0.0168890901	0.0733829126	-0.1437038478	0.0412512965	0.0312572708	-0.1124585308	0.0332491127	0.0303109627	-0.0022742869	-0.1371564534	0.0338603034	0.1397347976	0.1222843368	0.1270649092	0.0524071004	-0.0015360132	0.0094503819	-0.0847630618	-0.0356097903	0.0998489097	0.0993960955	0.0986429257	0.0975916762	0.0962455236	0.0946085359	0.0926856596	0.0904827052	2.6000275042292745e-05	-2.587500320316849e-05	6.76014302274871e-10	6.695157907639793e-10	-0.0298395129690192	-0.0159557811225853	0.0008903965342282	0.0002545869512318	0.0832389965653419	-0.0049585556654535	0.0069287305492049	2.4587274287401013e-05	-0.0	-0.0005550002010848	3.080252232041684e-07	0.0	0.0	-1.595626331063471e-07	2.5460233883830742e-14	0.0	0.0003499999625098	-0.0002250002781972	5.0625125188817403e-08	1.224999737568614e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.418880303756	3.1007402111901	9.614589857291229	845331.0774590125	1223.5573535469723	10.638999454924717	1497092.5974188703	113.18830940188838	853.9153895509226	0.8957027981836063	0.8022835026739422	729171.4925119039	904.4747330068844	835.3487574899294	1.175391	22.840433	0.0682740604305904	0.0412880440173169	-0.0529164236	-0.0496143553	-0.0447828026	-0.0479844085	0.0972645045	0.0494077396	-0.0587826167	-0.0640249126	0.0642522816	-0.0091557232	0.0121214007	-0.1001370337	-0.0449699659	-0.0723592491	0.2032316477	0.0732194505	-0.0897957763	0.1356565331	0.0191262423	0.0227181656	0.0497140646	0.0610039804	0.0187497358	0.082885956	-0.0444716123	-0.0211360879	0.0660714864	0.0032851636	-0.0409521501	0.0769111427	-0.0263517888	-0.0049987132	-0.0626019855	0.1761064532	0.0252262034	0.1432759742	-0.1736355767	-0.0443460753	0.1262442189	0.1158263999	0.08562731	0.042233565	-0.1407802647	-0.0579307718	-0.1301100667	-0.0663455587	-0.0660158292	-0.058811111	-0.0516718809	0.0410879249	-0.0434387192	-0.0572134618	0.0464245521	0.0382249767	0.0242956688	-0.0622349841	-0.1893902825	0.1043852513	-0.0832159879	0.0068912427	0.0805798412	-0.0563244063	0.0042658361	0.0623928777	0.0079473048	-0.0325923211	-0.036802664	-0.0429789562	-0.0774993179	0.1696954497	-0.0642616861	0.1153185319	-0.0675889932	-0.027044428	-0.0485671047	-0.0241422452	0.0287491292	0.0304034898	-0.0376998867	0.0144974679	0.0112952955	-0.1129476434	0.0579569122	0.1291549017	-0.1012875751	0.0715962511	-0.0364765357	0.0590356735	-0.050222244	-0.0397754788	0.0679271215	0.0655983177	0.1039897894	0.06615439	-0.0499562199	0.0150215161	-0.0850591521	0.0098583115	0.0997502796	0.0990023658	0.0977599938	0.0960293686	0.0938191336	0.0911403277	0.0880063298	0.0844327926	-7.5849918630410684e-06	-3.358526690533381e-05	5.753210156239922e-11	1.1279701531025103e-09	-0.0154537458277275	0.0143857671412917	0.000238818260108	0.0002069502962434	0.053686588544437	-0.0295524080209048	0.0028822497895396	0.000873344819834	0.000378999986467	0.000378999986467	1.436409897419862e-07	1.436409897419862e-07	4.60484985698173e-08	4.60484985698173e-08	2.1204642205344657e-15	2.1204642205344657e-15	0.0002429999974456	-0.0001069999650641	1.1448992523740015e-08	5.9048998758561614e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.7391431023512	1.320262798595195	1.743093857354416	847760.569640852	1213.7958557497698	-9.761497797202535	1473300.379435316	95.28683924479	855.4138910097599	1.4985014588373815	2.2455066221377606	731732.9249324575	902.5126765863838	835.9029863656167	1.262533	24.533785	0.0664215823171409	0.0350582324045388	-0.0469118327	-0.0365735131	-0.0582783147	-0.035812367	0.0546914897	-0.0163878628	0.0477830087	-0.0478221623	0.0548334436	0.0053073059	0.0404230422	-0.0042419826	0.1537662138	0.0273349845	0.0716751446	-0.0449498342	0.0670504559	0.1686005347	-0.0798673699	-0.0058479836	0.0803790955	0.0182637119	-0.1116537824	-0.0097114171	0.1586712379	0.0075956539	-0.0483974699	0.0003605497	-0.0665849574	-0.0144670164	0.0888847747	-0.0679254931	-0.0418216468	-0.0542061218	0.0165342087	-0.1777292105	0.1451774944	0.0692394823	0.1132621095	0.082289119	-0.108155815	0.101601624	0.0403136447	-0.0279062882	-0.0957184325	0.0029243946	-0.1118704445	0.1268319488	-0.0479893282	0.0089074142	-0.0467169851	0.0052808669	-0.0635144618	-0.0464934622	-0.1589284566	0.0198162238	-0.0890838899	0.0258170413	-0.1759030354	-0.1071387422	-0.0986544324	0.0629669571	-0.058333373	0.0629238815	0.1151173776	-0.004919368	0.0410001494	-0.1004000562	0.1656748446	0.0612757848	0.041961663	0.0895699082	0.1634918214	0.1593117807	-0.0414882798	-0.0379036581	0.0182324532	-0.0091995474	-0.0354655323	0.0066444878	0.0170008886	-0.0114878686	-0.1189949101	0.0404828077	-0.1128352385	0.0943432229	-0.0772719894	0.0824073081	-0.0281827072	0.0470160281	0.1410948773	0.0511455297	0.1642066	0.0882509981	0.0539697889	0.0361923017	-0.1564334891	-0.0885760245	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.0868631514	0.0822640518	0.0770513243	4.121570196957691e-05	4.880069383261798e-05	1.698734088844986e-09	2.3815077185449187e-09	0.0051663923007936	0.0206201381285211	2.6691609405699385e-05	0.0004251900964392	0.0643878179426735	0.0107012293982364	0.0041457910994188	0.0001145163106336	1.7748002789641504e-08	-0.0003789822384642	1.4362753707134366e-07	3.149916030211226e-16	-7.200000242213456e-05	-7.204605092070437e-05	5.190633453268728e-09	5.184000348787382e-09	0.0004929999899917	0.0002499999925461	6.249999627305005e-08	2.430489901318163e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.2566190099084	3.517475907557128	12.372636760244836	854250.297783627	1222.2756193685389	8.479763618769084	1493957.6897027453	71.90639103019976	855.7820395264025	0.3681485166425773	0.13553333030613	732362.8991759692	904.3646589596268	844.4324900041669	1.261893	24.521355	0.0663447985617228	0.0418576898432517	-0.0388133778	-0.0327317176	-0.0377386654	-0.0743891654	0.1031182936	0.0895466153	-0.0118687221	-0.0410439293	0.0648175206	-0.0364780798	-0.0180850737	0.0474323751	0.0414075442	-0.128916874	-0.0098896043	0.1495413507	0.1118474076	0.1593016096	-0.1536014361	0.0160574869	-0.0919478004	-0.065771128	-0.2768788107	0.0416221711	0.0410142279	-0.160605551	-0.0559788492	-0.0566316569	-0.1019890044	0.0704303929	-0.0276341463	0.001632528	-0.0274578925	-0.1496241497	0.0917771453	-0.1702532683	-0.0173362094	0.0078584405	-0.0167995552	-0.164260229	0.0545127426	0.0783939623	0.0027651354	0.021327355	0.0525481059	-0.0484668872	0.0612719262	-0.0165522518	-0.039550976	0.0242757202	-0.0655175871	0.0314167346	0.0734622376	0.0970000808	-0.0813663712	0.0185997202	-0.0978207819	-0.0496655815	-0.1298239679	-0.0539635571	-0.1009884533	0.0750472619	0.0898827642	0.1710494812	0.0255181163	-0.127223586	0.0755332372	-0.2413754097	-0.0321599816	-0.0839450651	0.0856534495	0.0634845583	-0.0143752733	0.2976414218	-0.0383326275	-0.0217723504	0.0263140125	0.0237734507	-0.0482616226	0.0295590341	-0.0532511151	0.0080380356	0.0203057009	0.0266132484	-0.139726684	0.0762402542	-0.1241260781	0.0338941031	0.1048281565	-0.003712819	-0.0663386321	0.0249923052	0.1529183305	-0.0155000932	-0.0200332336	0.0335264213	0.009435046	-0.141123924	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.0818149717	0.0755281812	0.0684547106	-0.0023922466794061	-0.0024334623813756	5.7228441751295125e-06	5.921739161570581e-06	-0.0298266380597311	-0.0349930303605247	0.0008896283379461	0.0012245121738126	0.0644045842002754	1.6766257601899537e-05	0.0041479504660103	2.81107393973254e-10	4.8600001535906055e-08	3.085199874626455e-08	9.518458266395094e-16	2.3619601492900707e-15	-0.0003999999685617	-0.0003279999661395	1.0758397778755607e-07	1.59999974849361e-07	0.0002430000168856	-0.0002499999731061	6.249998655305072e-08	5.9049008206401896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.518602163178	0.2619831532696253	0.0686351725970959	854734.6457457566	1221.3108211644103	-0.964798204128556	1491600.1218932862	0.9308355746896866	858.0571800927522	2.2751405663497053	5.176264596650058	736262.1243087258	904.8691508007128	842.3650069747185	1.219299	23.693653	0.0527314587385836	0.0337711793278384	-0.0333466511	0.0072174028	-0.0383073004	-0.0890793882	0.1158875864	0.0723393823	0.0765246353	-0.0022083743	0.1111502824	-0.095134856	-0.0365808572	0.0970938411	-0.0769723938	0.0012151298	0.0726188765	-0.1171714879	-0.0970556012	0.0634106639	0.088309305	0.0834859446	0.0311691728	0.1810268316	0.0208919047	-0.1147207836	-0.0584162022	0.050900509	0.0959723916	-0.0383266957	-0.1791654853	-0.0512046059	-0.0352105368	0.0060373208	0.0734903815	-0.1155959989	0.0819088581	0.1425897063	-0.0002286858	0.0397840079	-0.1839163012	-0.0104128832	-0.0628167387	-0.0739578823	-0.1741029174	0.0676845812	-0.0581488481	-0.0436127097	-0.0262294002	-0.001050616	-0.0148041541	-0.0040930243	-0.1144169563	0.1691559672	-0.0206679912	0.0362204759	-0.0010132832	-0.0733024201	-0.0387032777	0.0137944301	-0.0759772458	0.0259322819	-0.0068005875	0.0057537882	-0.095112075	0.1174423347	0.0297181591	0.0628956431	0.1189993327	0.0803405302	0.009736633	0.063870659	-0.1644527412	0.1258486311	-0.0261607458	-0.2291133402	-0.034714971	-0.0246348021	0.0114788425	-0.0239867331	-0.007348681	0.0227996546	-0.0089457343	0.0966290711	-0.0098404864	0.0884277589	-0.0080448109	0.1501125418	-0.184442384	0.0214494105	0.0840558052	-0.0702505992	-0.0915094058	0.0480729345	0.0443762391	-0.0852920528	-0.0073440422	-0.0572660089	0.0212026438	-0.0186849118	0.0993068457	0.097236992	0.0938191336	0.0891006524	0.0831469612	0.0760405966	0.0678800746	0.0587785252	-0.0050394895961005	-0.0026472429166944	2.539645538920518e-05	7.007895059988673e-06	-0.0298821355892044	-5.549752947330011e-05	0.0008929420273715	3.079975777639814e-09	0.0402297337209205	-0.0241748504793548	0.0016184314752561	0.0005844233956991	-2.8767501084490054e-08	-7.73675026203961e-08	5.985730461716998e-15	8.275691186461364e-16	-0.0003110000006703	8.899996789139998e-05	7.920994284670227e-09	9.67210004169266e-08	-0.0001850000039816	-0.0004280000208672	1.8318401786232366e-07	3.4225001473192025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.8668805126348	2.348278349456791	5.514411206527512	859082.2141912228	1235.9120657652886	14.601244600878315	1527478.6343042231	213.19634389467825	859.0013184388708	0.9441383461186206	0.8913972166116042	737883.2650797184	906.2424362950655	849.7616805384602	1.169199	22.720102	0.0603768242963514	0.0309053080554924	-0.0164144501	0.0240335722	0.0022505609	-0.0288333214	-0.0068268249	0.0875064689	0.1327803775	0.008661755	0.0436894023	-0.0351095435	-0.0690791051	0.1424754833	-0.005489237	-0.0123962251	-0.0487586026	-0.1220979365	-0.0750547748	-0.1488952496	-0.0665086199	0.1894120942	-0.0144420893	0.0806625177	-0.0474474929	-0.0968988441	0.0936499093	0.0318661032	-0.0652530631	-0.048165976	-0.0292288131	-0.0393443731	0.0241015896	-0.0058875905	0.0609248845	-0.0707092194	-0.0397424719	-0.0908332432	-0.0609044923	-0.1908643593	-0.0104365889	-0.0349851161	-0.0083608886	-0.0168292671	-0.0106690677	0.0626391323	0.1036269779	0.0851617865	0.1469978224	-0.0326904065	-0.0005790315	-0.0054096804	-0.0443449622	0.1871051834	-0.0319487152	-0.0077817681	-0.1118547856	0.0073360489	0.034482332	-0.050731283	-0.0048659631	0.1266469992	-0.02377601	0.052172539	-0.007377585	0.1262933557	0.2019320651	0.0930750579	0.0953710686	0.0874416548	0.1708954863	-0.0214679544	-0.0733828582	-0.0799557263	-0.1788311017	-0.1165818778	-0.02003607	0.0011528352	0.0197179896	-0.0178699176	0.0311373508	0.0375285252	-0.0820002769	0.0978932702	-0.0481795551	-0.0519358628	0.0859595296	0.1591382032	-0.1891474996	-0.0212384189	0.1106431943	-0.0011833438	-0.0288665533	0.0066265444	0.0164025666	-0.1175114035	0.1229848478	-0.099738115	0.0478752259	0.0202821997	0.0991099747	0.0964557418	0.092084548	0.0860742027	0.0785316931	0.0695912797	0.0594121063	0.0481753674	7.06136690951098e-05	0.0051101032651956	4.986290263073665e-09	2.6113155380962832e-05	-0.0298090703810913	7.30652081131003e-05	0.0008885806769848	5.338524636610658e-09	0.0320296859240585	-0.008200047796862	0.0010259007803938	6.724078387082137e-05	-0.0003479418047708	-0.0003479130372697	1.2104348150223845e-07	1.2106349950716152e-07	-0.0004750417448697	-0.0001640417441994	2.6909693839981384e-08	2.256646593688492e-07	0.0002429173750729	0.0004279173790545	1.8311328329687266e-07	5.9008851112307984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.1142223053758	0.2473417927410537	0.0611779624363583	859540.7812009018	1236.0563629242588	0.1442971589701756	1527835.332325547	0.0208216700868641	859.4662918554546	0.4649734165838026	0.2162002781296144	738682.3068357655	908.493562499184	856.5650872590884	1.203262	23.382025	0.0469284794716095	0.0288312063093245	-0.0073394022	-0.0049597004	-0.0087348798	-0.0022361692	0.0246808009	0.0228842845	0.1363946426	0.015588907	0.0379960227	0.0503720729	-0.0024122795	0.135519832	0.1494893943	-0.1019909361	-0.0997188042	-0.0685634248	-0.0186939736	-0.0117668387	-0.1280218286	0.0352910597	0.0503157468	0.2562751296	0.0234799895	0.0448004061	0.0205163128	0.0467989905	-0.2072638916	-0.1171198983	0.1386948286	0.0377007603	0.0600192262	0.0070080392	0.0535183685	0.0381269497	0.0511615931	0.0162488329	0.1339530041	-0.0659715229	-0.1186210744	0.0035226584	0.0084924802	-0.1089330835	0.1380075878	-0.0341382895	0.0838799504	0.0394783374	0.1243355767	-0.0441679569	0.0030881315	0.0073454191	-0.041672284	0.0541045408	0.0412092209	0.045631567	-0.2043041653	0.0620518502	0.1174003869	-0.0828045017	-0.0042904971	0.0954967784	-0.0122429793	0.0904732988	-0.0831296845	-0.0271110473	0.1753638145	0.1681653452	-0.0553827263	-0.0532200184	0.1264075496	0.0249355833	-0.0797809117	0.1469842197	-0.0732327585	-0.0601276825	-0.0149097623	-0.0140322611	0.0128770524	-0.0518159674	0.0443577641	0.0287523848	-0.0437636396	0.1407661256	-0.0296263624	-0.1592599738	0.0893639808	0.1436393834	-0.1943912672	0.0281421419	0.0550396737	0.0904333409	-0.0816998452	-0.0484797243	0.0926363357	-0.0694531008	0.1466539349	0.0153223941	-0.0012611989	-0.0530148803	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.0625242656	0.0502265533	0.0368124553	0.0001174584302816	4.68447611864902e-05	1.3796482844217489e-08	2.194431650619298e-09	-0.0109660679401599	0.0188430024409314	0.0001202546460682	0.0003550587409889	0.0380092694393852	0.0059795835153267	0.0014447045633157	3.575541901676683e-05	-0.0003550453842334	-7.103579462599977e-06	5.0460841181472176e-11	1.2605722486544265e-07	-0.0004749660553244	7.568954529997042e-08	5.728907267716274e-15	2.2559275371042107e-07	-0.0001910843310025	-0.0004340017060754	1.883574808763579e-07	3.6513221554672986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
