global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68
752.2355510606815	n/a	565858.3242795671	n/a	889.9764466525456	n/a	n/a	792058.0755962915	727.8138175377479	n/a	529712.9529988702	n/a	746.2418264360571	563.8336880815405	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0482122532040421	n/a	0.0023244213590106	n/a	-0.1463044104562243	n/a	0.0214049805189433	n/a	0.0671182978221267	n/a	0.0045048659025396	n/a	-0.0022260155641405	n/a	4.955145291795748e-06	n/a	-0.002885999848406	n/a	n/a	8.328995124999456e-06	-6.212145895719565e-06	n/a	n/a	3.859075662970544e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.3554886981676	10.119937637486146	581185.891148222	102.41313778660869	896.901606341314	6.925159688768417	47.957836714943085	804432.4914576295	728.7272636217949	0.9134460840469956	531043.4247457089	0.8343837484607909	744.7774846091199	578.7027000443813	1.79619	69.712563	0.9477005677200144	0.7668991296004797	-0.0764451951	-0.0526172879	0.1033894346	0.0135050544	-0.0179461397	-0.0469405667	0.034914776	-0.0485263404	-0.0448455555	-0.0247365464	-0.0658105923	0.0071348727	-0.0661710782	0.0447100599	0.0197894278	-0.0870983781	0.0826355152	-0.0983507228	0.0212734341	-0.0120395688	0.0157434358	-0.027834046	-0.0097891856	0.0225091995	-0.0351525545	0.0329168456	-0.0566202373	0.0534155354	-0.0880956938	0.0259359945	-0.0679273491	0.020876488	-0.0045464194	0.0569138841	-0.058003115	0.0157221123	0.0368857295	-0.1098667051	0.0955843114	-0.0636559055	0.0304365867	-0.0047372958	0.0700016876	-0.0286801177	0.0237641766	-0.0595503943	0.0012037941	-0.032026974	0.0478125432	-0.0107767394	-0.051742591	0.1335636945	0.0148608492	-0.0660677933	0.0683322879	-0.0173602793	0.0243661436	-0.0634318569	0.0405969189	-0.0066946626	0.0153162126	-0.0479780124	0.0084167058	-0.0295868823	0.0689490396	-0.0199251999	0.057433478	-0.0378539796	0.0246035885	-0.0729576663	0.02712246	-0.0096505384	0.0212305894	-0.0010916937	0.1002478183	0.1002384491	0.1002228344	0.1002009753	0.1001728729	0.1001385292	0.1000979463	0.1000511266	0.0	0.0449419147881542	-0.0032703384158878	0.0020197757048257	1.0695113354432167e-05	-0.2014445510905318	-0.0551401406343075	0.0405799071640658	0.0030404351091712	0.2217049723046074	0.1545866744824807	0.0491530947445867	0.0238970399275524	-0.0164646768684369	-0.0142386613042964	0.000271085584382	0.0002027394757384	-0.0025027094583001	0.0003832903901059	1.469115231475333e-07	6.263554632664779e-06	6.590444344874505e-05	7.211658934446461e-05	5.2008024586781475e-09	4.343395666288834e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.0651253645924	-7.290363333575215	570123.3435418477	53.14939753553792	887.160439944134	-9.741166397179995	94.89032277754868	787053.6462018695	727.3314834985978	-1.3957801231971416	529011.086888271	1.948202152312228	743.1568482356284	555.0593487204221	0.911791	35.387833	0.1703695359821018	0.111944420548274	-0.0885818519	-0.0968439422	0.0642029615	-0.0227035927	0.0469593993	0.0152887602	0.0580817926	-0.0800517466	-0.0722009616	-0.0099275667	-0.0964229921	-0.0256900003	0.0125123596	0.0309579156	0.0247247341	-0.1074815727	0.0475416765	-0.1224397779	-0.0550230128	0.047391119	-0.0220572753	-0.0684886048	-0.007464624	-0.0490542241	0.053520152	0.0589009984	-0.0375316098	-0.0793358818	-0.0481042025	0.0844019297	0.070060136	-0.0254232328	-0.1019567486	0.0032316586	-0.0487340952	0.0024800216	0.0362310697	-0.1479101961	0.0343030265	-0.0101605575	0.0356552539	0.0625438632	0.0648611529	-0.0292410286	0.0048473202	-0.0257013108	-0.0720994927	-0.1128364015	0.0691598557	0.0084256375	-0.0453059543	0.1489276501	0.0215532496	-0.0934227387	0.0387116882	-0.0456083484	0.0100478296	-0.0173388835	-0.0051153962	-0.031280767	0.0002096926	0.0093979476	-0.0013892256	0.0130959232	-0.033728406	0.0229476098	0.0971870466	0.0034466006	0.0422442788	-0.0605259619	0.0193726171	-0.0076582118	0.0266160033	-0.0426371668	0.1002228344	0.1001385292	0.0999980731	0.0998015448	0.0995490545	0.0992407438	0.0988767856	0.0984573839	0.0	0.0449731933163661	3.127852821190047e-05	0.0020225881170712	9.783463271026535e-10	-0.181611812645329	0.0198327384452028	0.032982850492322	0.0003933375142358	0.1800022958834475	-0.0417026764211599	0.0324008265233121	0.0017391132206879	-0.0145862013813945	0.0018784754870424	0.0002127572707385	3.5286701554191835e-06	-0.0026172898899714	-0.0001145804316713	1.3128675321981505e-08	6.850206368146503e-06	-0.0001170964895881	-0.0001830009330368	3.348934149235585e-08	1.3711587873856014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.8795865137336	0.8144611491411524	571353.9493081728	0.6633469634603265	885.4949613603134	-1.6654785838206865	2.773818913165359	784101.3265945029	727.7539764795548	0.4224929809570312	529625.8502818045	0.1785003189579583	743.3146785906891	546.9822153760349	0.770424	29.901205	0.2119684359550933	0.121238955630055	-0.0560798388	-0.1042801487	0.0282529473	-0.0110492086	0.0562655958	-0.0134165371	0.0501627603	-0.0834643389	-0.0791012913	0.0308019305	-0.084748437	0.0062123842	-0.03791133	0.0369069604	0.0317516735	-0.0860685948	0.0563092411	-0.1201019534	0.0686187155	-0.0936547924	0.0309018099	0.0097173408	-0.0192386283	-0.0223319198	-0.0284008551	-0.0569437568	0.1215464791	-0.0735955326	-0.1533056385	-0.0969265469	-0.0233517576	0.0514318504	0.076201653	0.0052432546	-0.0447378717	0.0031668724	0.0264119232	-0.1094907431	0.0476997558	-0.0523386839	-0.0165372535	-0.0713109519	0.0703859176	-0.0259689319	0.0105064483	0.0229687786	-0.0001452748	0.1433393045	-0.0259132115	-0.0604928825	-0.0228470439	0.130951363	0.025900741	-0.0760224825	0.0485162452	0.0230488073	0.0300874671	-0.0013070634	0.0299059191	0.0371178588	0.0142648033	-0.0123602486	-0.059774976	-0.0056893606	0.0602052912	0.0306183602	-0.0028416672	0.0069080002	0.0569368168	-0.0077663653	-0.0526125713	0.0016720443	-0.0047856467	0.0085878766	0.1001728729	0.0999387891	0.0995490545	0.0990042761	0.0983053023	0.0974532219	0.0964493619	0.0952952857	0.0	0.0541969334580727	0.0092237401417065	0.0029373075962587	8.507738220172967e-05	-0.0772603257725137	0.1043514868728153	0.0059691579384749	0.0108892328125673	0.198254763480584	0.0182524675971365	0.0393049512427422	0.0003331525733845	-0.0140040685673473	0.0005821328140471	0.0001961139364389	3.388786131905103e-07	-0.0016012311114337	0.0010160587785377	1.032375441443523e-06	2.563941072223202e-06	-0.0001217197238719	-4.623234283799988e-06	2.1374295242903588e-11	1.481569117945158e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.8252090029588	2.9456224892252294	575815.697818384	8.676691849029437	892.8469696044922	7.352008244178819	54.05202522247332	797175.711131925	730.6350602370042	2.881083757449346	533827.5912475307	8.300643617438443	746.7350786123703	554.7624309220868	0.7385899999999999	28.66567	0.3859232228782994	0.2016238324633508	-0.0568291727	-0.1169498408	0.0564879452	0.0230467335	0.0800754299	-0.0279106554	0.0190305317	-0.0596515309	-0.0910024217	-0.0395532992	-0.0557440648	-0.0473677143	-0.0130660409	0.0564907434	-0.0225559565	-0.0751384328	0.0375101998	-0.1167967609	-0.034871837	-0.0388840116	0.0467592594	-0.0656737531	-0.0559691137	0.0064406809	0.0638254787	0.006115905	0.0529185785	0.1079270473	-0.0385322001	-0.0839125393	-0.0469677496	-0.0249134369	0.02811262	0.0114546331	-0.0397820485	0.0393427763	-0.005468579	-0.1092259389	0.0358747687	-0.052656175	0.0702870729	-0.009339127	0.0962056149	0.0390231736	0.0169005801	0.077849696	-0.0028999	-0.0596394104	0.0429836859	-0.0484574122	-0.010707495	0.1541290335	0.0462808538	-0.1089198936	0.0429345508	0.0110442924	0.0074839242	0.0479965926	0.0466785717	0.0041546522	0.0056858955	0.0044833977	-0.0030386208	0.0335275021	0.0058697275	0.0272768616	0.0926431977	0.0056360882	0.0449000579	-0.0032407705	-0.0624471639	-0.0061117082	0.0886639659	-0.0216547754	0.1000979463	0.0996394278	0.0988767856	0.0978123473	0.0964493619	0.0947919895	0.092845289	0.0906152019	0.0	0.053678364625739	-0.0005185688323336	0.0028813668288937	2.68913633867936e-07	-0.1595132806110655	-0.0822529548385518	0.0254444866913045	0.0067655485796728	0.1152429415262403	-0.0830118219543436	0.0132809355716204	0.0068909625841796	-0.0113422505779173	0.00266181798943	0.0001286466481722	7.085275008853168e-06	-3.278819499819008e-05	0.0015684429164355	2.460013182116728e-06	1.0750657312393367e-09	5.081691532399495e-05	0.0001725366391958	2.9768891865014433e-08	2.582358883046073e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.6349565597752	-2.1902524431835677	572496.457488213	4.797205764871586	885.2461654407352	-7.600804163756948	57.77222393578495	783660.7734275255	730.8229904174805	0.1879301804763145	534102.2433227487	0.0353177527338601	745.2081872626917	550.0851595419884	0.710548	27.577351	0.2744003196817458	0.147610527454813	-0.078717812	-0.1106637902	0.0458559465	0.0138314797	0.0619364432	-5.6901e-06	0.0305439004	-0.065339489	-0.0630647376	0.0242100224	-0.0603506167	0.0137983536	0.0006812685	0.0500448684	0.0003701663	-0.0427265939	0.0168948298	-0.0905512697	0.0040441923	-0.05717582	0.0317245723	-0.0089238029	-0.106132097	-0.0229023064	0.0879028681	0.0352752856	-0.0439263225	-0.0295239161	-0.1103728555	-0.0415924887	0.0317468338	-0.0130659676	-0.0079586711	-0.037910953	-0.0598368173	0.0170126089	0.0070781405	-0.0860258861	0.0426472217	-0.0217194384	-0.0301687508	-0.0268428099	0.1017482981	-0.0309847395	0.0188107709	0.0282564258	-0.019200641	0.0002663918	0.0705291598	0.0425199963	-0.0334953793	0.1459295061	0.0302772545	-0.070850684	0.045198587	0.0244528282	0.0348635028	0.0251454766	0.031186414	0.0241914744	-0.0302295677	0.0093141127	-0.0520330466	0.0092789347	0.0432868277	0.0271838336	0.0136613731	0.0344080397	0.071361387	-0.0157490328	-0.0451484066	0.0227833509	-0.0538133058	-0.0026900071	0.0999980731	0.0992407438	0.097982774	0.0962305098	0.0939927908	0.0912809058	0.0881085353	0.084491683	0.0	0.0535079067789183	-0.0001704578468207	0.0028630960878614	2.9055877542750145e-08	-0.1011918511131284	0.0583214294979371	0.0102397907317015	0.0034013891386828	0.1866858093566676	0.0714428678304272	0.034851591415154	0.0051040833638359	-0.0134138012397177	-0.0020715506618003	0.0001799300636986	4.291322144405673e-06	-0.0004639570933229	-0.0004311688983247	1.8590661888254405e-07	2.1525618444463413e-07	0.0004374086453301	0.0003865917300061	1.4945316570911324e-07	1.913263230095132e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.5841062863976	1.9491497266224087	575449.8463103327	3.7991846567922103	896.7009808417805	11.454815401045266	131.21279587202383	804072.6490426112	729.8861528054261	-0.9368376120543188	532733.7960571059	0.8776647113596385	748.5203036066312	546.5518107212328	0.8467139999999999	32.86211	0.3681325683915706	0.2557964259825165	-0.0305045856	-0.1349900182	0.0267184649	0.0190815175	0.1428383546	-0.018513145	0.0167755427	-0.0047493351	-0.138983162	-0.0645190358	-0.0925518885	-0.0781743561	0.0026924493	0.0217805535	-0.0368337708	-0.0822688574	0.0536739002	-0.1223720255	-0.0716836749	0.0497715162	0.003617221	-0.1383414196	0.0162643673	-0.0651948269	-0.0870522545	0.0012578971	-0.0023970186	0.0438994914	-0.0739970863	-0.0345486424	-0.0487582269	-0.0370096349	-0.0426298002	-0.0590386276	-0.0157709239	0.0510992621	0.0160493912	-0.1081234681	0.0965224098	-0.0427739042	0.0678949293	0.116290719	0.0428068482	-0.0841575913	0.0052771652	0.062026697	-0.0410102078	-0.0002188857	-0.0301555255	-0.041314233	0.0186371931	0.1268491225	0.0437840386	-0.1169623324	0.0676571321	0.0472118395	0.0455095702	0.0286582918	0.0285619658	0.0158956995	-0.0217383938	0.0382800743	-0.0047631366	-0.0077413879	0.0209101609	0.0307327545	0.0150066312	0.0934410893	0.0195187507	0.0527792606	-0.0851801792	-0.0575148668	0.1104520857	-0.0044079451	0.0998732783	0.0987431344	0.0968690246	0.0942650692	0.0909508872	0.086951449	0.0822968876	0.0770222721	0.0	0.0448938602943229	-0.0086140464845953	0.0020154586921261	7.420179683877034e-05	-0.1208549114101771	-0.0196630602970487	0.0146059096119617	0.0003866359402453	0.1126870160266761	-0.0739987933299914	0.0126983635809963	0.0054758214142947	-0.0088187862894684	0.0045950149502493	7.777099161931582e-05	2.1114162393014585e-05	-0.000760321056624	-0.0002963639633011	8.783159874353575e-08	5.780881091458358e-07	0.0008631630973784	0.0004257544520483	1.8126685343894817e-07	7.450505326758732e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.6587504133805	-4.925355873017111	568001.5120746582	24.259130475864144	874.9385858461178	-21.762394995662703	473.601835947245	765517.5290024044	727.5259303557567	-2.360222449669436	529293.9793400094	5.570650011923594	740.957160220929	551.2243932916598	1.147043	44.518311	0.3560344743263759	0.1795009791940804	0.024087465	-0.0827590149	0.0038252811	0.0075903208	0.0841777816	0.075921829	-0.0281945159	-0.034345268	-0.0491325445	0.0550907852	-0.0583886613	0.0140547362	0.0367185483	-0.0185168547	0.0261846815	-0.0763714379	-0.0473209726	-0.0817230775	0.038274859	-0.074117767	0.0360138813	0.1104752661	-0.0717871801	-0.0411104663	0.1815522795	0.0992717838	-0.154197503	-0.06236999	0.0683713198	-0.1197441935	-0.1038314939	0.1469927483	0.0953156911	0.0138881518	0.0022876888	-0.0241346695	0.0280073916	-0.0812783136	-0.0322669966	-0.034218852	-0.1118291428	-0.1248764807	0.1108182228	-0.0079692363	-0.0107842906	0.0698539275	0.0537528102	0.0969532153	0.0902650293	0.0062142864	0.0353729152	0.0831937282	0.0353094211	-0.0983863985	0.0872009471	0.0727913316	0.0031064413	0.0529951579	0.0152873258	0.0345503284	-0.0001031051	-0.0275423564	0.0207939487	0.0538771009	-0.02094457	-0.0158028698	-0.0545542375	0.0469145185	0.0587441733	-0.0163493143	-0.0162616958	0.1021828948	-0.1871700144	0.0573124108	0.099723593	0.0981470957	0.0955380353	0.0919238605	0.0873425944	0.0818424346	0.075481246	0.0683259517	0.0	0.0207824751434486	-0.0241113851508743	0.000431911273088	0.0005813588938938	-0.0417669677365495	0.0790879436736275	0.0017444795939059	0.0062549028345228	0.055366310373202	-0.0573207056534741	0.0030654283243417	0.0032856632966122	-0.0063552769015763	0.002463509387892	4.038954449570925e-05	6.068878504232507e-06	0.0003978451637565	0.0011581662203804	1.3413489940304526e-06	1.582807743244363e-07	0.0011517762860738	0.0002886131886954	8.329757268892663e-08	1.326588613161956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.3414538302803	4.6827034168998125	575081.7605974232	21.927711290645178	895.0238110419758	20.085225195858012	403.4162711683297	801067.6223321024	727.3405595437074	-0.1853708120493138	529024.2895573534	0.034362337959822	745.7614455949015	566.6689952183494	1.594813	61.896862	3.679257334939829	1.9472837741871605	-0.0465046892	-0.006076585	-0.0297116332	-0.0028646605	-0.0737507808	0.0045469337	-0.0192852308	0.0435023872	0.2896927113	-0.0215579085	0.0670062093	0.0400148977	-0.0863722217	-0.0171118388	0.1101465316	0.1886299303	-0.0651542698	0.1877000679	-0.0268433857	-0.1863127866	0.0028927176	0.0890418184	-0.0047300336	0.0061512089	0.0049413106	-0.0275728173	0.0266820481	-0.02458463	0.2256116017	-0.1506255962	0.0254342347	0.1224974838	-0.0151578607	-0.0454314204	-0.0025042002	-0.1110034463	0.0018842526	0.3569883757	-0.1095654263	0.0769366797	0.0050726033	-0.1084691634	0.0557539354	-0.0691779373	0.0322514238	-0.0043727407	-0.0584098488	0.0795563936	-0.0356760806	0.146109228	-0.0364122717	-0.1182434161	-0.0865135142	0.139612809	-0.2740538782	0.1671315349	0.0063487174	0.0951512776	-0.1125331371	0.0326687728	-0.1107574469	-0.139024852	0.1407353382	-0.0612727515	-0.2637209476	-0.0772304867	-0.2468884748	0.0129347161	-0.0643464965	-0.0187704404	0.0507232032	0.2675573665	-0.2393394657	-0.150457036	0.0995490545	0.0974532219	0.0939927908	0.0892162162	0.0831903826	0.0759996673	0.067744759	0.0585412479	0.0	-0.071360002095389	-0.0921424772388375	0.0050922498990539	0.0084902361117097	0.932792433593434	0.9745594013299836	0.870101724169161	0.949766026720656	-1.1538217419837409	-1.209188052356943	1.3313046122743943	1.462135745962777	0.0117713401836689	0.0181266170852451	0.0001385644497196	0.0003285742469551	-0.0077019047425088	-0.0080997499062653	6.560594854404475e-05	5.9319336662679545e-05	-0.000689204802697	-0.0018409810887708	3.38921136921172e-06	4.7500326006061074e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.4664867122412	6.125032881960919	584409.0093061574	37.51602780510249	893.6485015187184	-1.3753095232574424	1.8914762847626132	798607.6442666508	733.2452153915013	5.904655847793947	537648.5458945292	34.86496068088726	748.1050790359725	580.0078205733553	1.217357	47.247295	1.0019590886726852	0.5027287090661072	0.0357732053	0.0536312244	-0.03448247	-0.0020285468	-0.1558634668	-0.0467589809	-0.00670024	0.0625071528	0.1757640089	-0.0386179675	0.1072698397	0.0321667773	-0.0006958483	-0.0240099026	-0.0314181281	0.2443458	-0.0264188279	0.2062300835	-0.052815298	-0.0713772986	-0.077388701	-0.0441063446	0.0662678605	-0.1000850002	-0.1672984677	-0.0498773745	0.1782463624	-0.0039624184	0.0831187478	-0.0402082982	0.0146768018	0.0131012913	0.0613835673	-0.0444918941	0.0419550963	-0.028580867	-0.0915353013	0.2570807591	-0.0377260406	0.1125619659	0.0473321891	-0.0677780797	-0.1143526522	-0.0542077349	0.0136544879	-0.1146770734	-0.1170094997	-0.0326688751	-0.2027867666	0.0838573783	0.0107997284	-0.1295106706	-0.0716902482	0.1806857845	-0.2446087624	0.0422283751	0.0620308084	0.0256254721	0.0022472077	-0.0070587909	0.0138604027	-0.0698565502	0.1206153119	-0.0347587116	-0.0305923102	-0.0257471412	-0.0740675723	0.0343244752	-0.1286864874	0.131998965	0.0468055295	-0.0269959626	0.1027186543	0.0089338586	0.0993497063	0.0966622046	0.0922367566	0.08615293	0.0785201094	0.0694755299	0.0591818091	0.047824024	0.0	0.0299603063108122	0.1013203084062012	0.0008976199542376	0.0102658048955277	0.5625604915013014	-0.3702319420921326	0.3164743065981857	0.1370716909453122	-0.8482675376922444	0.3055542042914965	0.7195578155024632	0.0933633717602095	0.0136706175405992	0.0018992773569303	0.0001868857839413	3.607254478548149e-06	-0.006699177546614	0.0010027271958947	1.005461829387048e-06	4.4878979801057176e-05	0.000905843322135	0.001595048124832	2.54417852053008e-06	8.205521242565734e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
